square_feet,num_rooms,age,distance_to_city(km),price
2182.4805012331126,7,81,21.21271447243198,284101.9337025937
3201.7077926191378,5,77,17.30482432971988,384148.1835103352
1971.1906014832075,6,55,7.086378162093992,298247.0770715769
2100.549523357484,2,36,7.75714349135028,298251.6519993636
2525.327198003806,2,15,24.51808935563115,301771.8791518046
2552.762966478992,6,84,15.552783359948712,345937.7068194582
2593.51515278019,7,64,21.25732235537045,373562.294449981
2319.3651110145925,6,59,14.129908086972552,359152.8010704055
1428.497543634758,3,60,7.893822754602976,161121.9804962126
2816.715766150548,2,10,29.141681219804298,278819.7301372244
1426.827303490656,6,74,17.403779337886526,172731.13111010985
2151.3177326195164,4,65,4.79847520926946,302161.260128636
1622.8620749903212,4,31,12.776611223333296,236318.68473590165
1967.930826703504,6,18,10.55078494646012,355396.27151498344
2164.38120515174,3,55,7.208536589067119,279981.4820160399
2160.6786077251363,2,4,28.06975968796753,233835.16357826165
2210.9603771176426,4,2,26.546679868332824,289993.42474500847
2806.855634529324,6,27,6.775266379083376,494618.364861762
2226.76715075699,6,89,11.212288782609985,300797.7811602867
1877.921682354676,5,86,23.10714635845383,195750.96385750367
2482.0435841441786,6,93,7.046675396066254,374473.2062547994
2594.73524446232,3,71,18.15538101552309,300237.0744868638
1386.1960924315038,4,99,21.29402432161968,116015.06351839768
2298.700034924929,5,28,19.965197445612223,323534.5018091865
2350.5863711554493,4,76,21.48585056798952,237019.4583534205
1851.218248320004,4,58,21.494288081834124,170002.2062188407
2687.853406655809,3,24,28.979371675618925,316839.8758201532
1924.9722064837367,6,21,11.048467796089268,339649.64551282313
2062.788226735772,3,96,26.47912230689935,174423.06224227342
1913.464087858065,6,70,1.6324048129380966,288266.5452900099
2007.7895237907337,5,22,9.357885936375212,350592.3406424628
1451.8624565523992,3,69,2.411017677974815,191501.5333845732
1279.9745587028528,3,78,19.884914838719368,67501.18971420766
2797.252531612486,7,78,3.9229207512169673,446677.1191828162
1576.519325840836,2,39,25.525499045909346,127841.82392428156
1504.3038252718463,3,97,19.75115882991753,102160.50318685378
923.3049431981426,7,13,1.835646630554565,233469.86782615972
1680.5191261552488,2,28,21.728543597604062,158733.5796937684
1338.4551032962509,6,15,25.99901347045187,189895.4847557877
2821.0075800681843,6,92,20.172509222202333,353848.8014177341
2504.908544671317,6,86,1.8852022621159332,422467.07639065664
1655.924827411138,7,9,25.87966690535179,244189.61870712816
3126.217902672154,7,46,22.241453475087017,406638.26456329855
2490.882743495797,2,3,11.975088062035542,354491.32242955663
1837.5843082456888,6,11,10.530277491149576,335598.774169207
750.2971425632134,4,41,14.914785260815762,83194.37501449027
3145.471286295371,3,97,26.14595077719825,326230.5210176685
1305.213766618202,7,3,8.309721204217169,252184.1939057783
1177.300626521554,7,83,3.9279505259948326,209185.6752616057
2511.28521600482,7,91,26.07445481587045,276867.3521613398
3219.8762031696365,2,91,1.7624056175409653,399008.7946253709
2692.136409255259,6,5,27.418913645077872,380279.9131716417
2281.95456002618,4,13,9.86661063474062,373996.5714358374
2297.377170832643,3,34,15.738458348959762,297933.2159772808
2426.707779390154,3,46,4.8365702178146135,340072.8673695348
2379.4642948933824,6,57,27.165394111923877,281183.2416835136
2140.595711984688,4,64,22.74525047814773,241961.0332995568
2052.100551975938,2,18,27.800512011632996,204475.1076394262
1968.703436050239,7,56,20.81364248242671,264181.90273086965
1623.0177055666618,7,64,6.356119525527458,275322.1306940825
1859.662461566613,6,12,9.93974308660123,302920.97059000586
1153.5215929023072,3,7,15.118608678000728,141846.96887369515
1950.830186602625,7,17,18.610487955446,287856.30960439343
1505.7044464245414,3,34,27.867323682751937,153860.44229764384
1448.2053413921144,3,86,12.13459250788503,113455.4755320578
2089.9470755767397,6,25,21.389088635307232,323726.23526623903
2696.0011431723,5,37,28.869256618413832,359416.0125416156
2459.1583030011566,5,83,5.418847839048137,363103.53442549263
1214.7496981884117,5,65,26.018578074606896,85119.27922748908
1505.1859317148312,4,25,13.20047604140276,188328.2044291093
2470.385593994108,6,56,22.240231501950767,313264.6791563869
1508.756303230845,3,99,9.512611823375426,171829.68732513022
1887.683425001488,7,24,10.685542329714044,352749.85469409835
2275.026049512276,4,29,1.7868635211739177,383886.55397014855
1515.8277725681824,5,81,29.17072044184183,126763.02785953147
2052.68775307298,2,6,24.590124681692743,232878.3505215976
1332.9872525408978,4,26,3.723620779860394,232372.5210262375
1699.3161780243931,4,10,29.98575507424946,179293.76804588363
2159.8909670712683,6,7,18.5457133188853,328893.7777176376
1203.5031332341655,7,10,25.75813050096711,170514.00455301756
2220.2373689802,4,87,2.9331621350582,307243.8220865658
1990.1811005366596,7,29,12.294084176265788,359206.1654466438
2276.244977208574,6,93,20.419882546804686,241390.07439346172
2111.9570670323305,2,14,4.086577842291344,323885.47745184746
2682.070214986922,3,55,15.178182320966018,323622.377441947
2062.612251323954,3,34,13.837658361780104,248184.96152036847
1785.2972294373735,5,38,7.265166509733812,285778.92087710387
2061.148751516142,5,23,9.707825239702265,291205.1212679055
2271.649014518194,2,7,29.04643228035449,213363.41729538905
2024.430035162852,3,42,9.370806094288143,252820.737161468
2020.2958456019408,5,41,7.18935788508392,320499.2665628563
1649.0041560966224,7,83,16.55006596098167,176004.49715030636
1668.549541224526,4,40,20.45778298803864,191811.37111367512
1298.6973641001532,6,46,22.02770022101738,176854.5694380734
2874.788371593469,5,25,22.87316835041057,389506.4865423696
1378.068382304357,2,51,2.06814225392784,195345.38354410196
1653.5474011020465,3,87,12.419051611007337,148682.2409822454
1640.7963672154012,2,21,23.44478431370961,116803.11103824463
2447.4621884722205,6,4,27.240710952203752,346949.59993552737
1852.525160853986,6,14,18.463803576650715,305167.32378454873
2623.871036336867,2,35,2.5168987517808845,359508.3991794725
1663.254687878066,5,62,12.502728369798804,215670.01580627917
2139.497081111901,5,92,3.152586360185185,308219.3023477709
1582.3264733701212,3,78,22.707598017852952,162839.13382195236
3072.5745638866942,7,90,2.841658609168292,501145.3154315605
1406.2007904852435,3,48,6.38620093532014,152887.64231891028
2154.9103551135136,4,54,13.091794294978452,240720.56375529047
2316.8884404660494,7,71,14.416802646331288,359059.22944352595
2206.899548725749,4,59,12.787969309135356,337795.72528311616
1907.356170561146,3,56,14.438502751574,212291.4221342875
1935.089650133287,7,28,21.6839354085858,287027.37863589387
2021.9057359895548,7,18,11.708795865710703,375357.3645938316
1926.498999185756,4,94,16.884763315367955,174585.1051341214
2481.9395583974547,2,72,9.797708468333235,240419.29900937856
3105.261500795676,5,9,11.255197357623995,521258.52611674514
1721.2541074960832,7,9,18.800169812220343,282923.6244952742
1315.098510210461,7,96,15.22434489747358,186145.40936062863
1955.8589758243727,4,88,21.968052550919158,160318.8478128465
3289.854668827159,7,56,17.25561905350074,493635.68760578096
1598.1627160151347,4,53,24.303648476132317,162302.80397138256
2819.558402722034,2,55,13.85883817684678,360046.5885455086
2838.8504070382205,7,67,15.239974976137244,427287.4595246754
1723.2058791460026,6,68,20.42916911812725,211999.8181972441
2284.4915395926378,3,86,7.416074387949417,291987.4826027308
2814.198311564269,2,54,12.191956571006566,356453.3545674905
1810.4361295062563,6,68,19.120396076339528,202139.8283608145
1898.2098199488191,2,71,1.8374118087063551,219102.76686271423
1709.1595430256782,5,80,13.672171575384308,165831.8915165126
1492.6216346535666,2,0,18.36664815287739,187390.16445044105
1675.3612274669963,2,11,29.053890427367737,127120.13650899078
1388.029866618872,5,34,26.433480286912463,158441.0234657945
2017.041734129613,7,77,9.141516635337084,327922.8884118464
1615.013384470679,3,81,15.709093016838818,122658.00895498836
2116.8929558953737,6,73,2.636016807142648,348949.4106778972
1222.0521768981862,4,78,7.981878029716407,136301.99535286403
2165.4401161072287,3,32,23.470820173974616,223277.44694094
2416.7644808044624,2,82,4.576106355984992,315939.88685061
1003.1321787142724,4,97,8.473025220184741,141319.57011717057
2187.028284923786,5,24,28.37723255033843,284492.1528217467
2613.8344962366464,3,15,24.891818214281283,312076.95601694245
1395.1794906543971,7,7,23.67300366681845,249102.06046318985
2836.286193418852,6,34,26.072167218762548,415340.1459252312
2209.5095046830224,3,84,22.738564910888265,165886.1855018061
1647.4940721207956,3,82,4.497000267428813,227136.2047082259
1972.115461171147,7,45,15.98027846807171,326309.56721017766
2279.163456260861,4,10,13.883073703267335,366221.5310559225
2038.0026957062057,5,60,10.023395769841022,311849.17462706374
2269.3779962231847,7,43,25.18717188186856,306916.2598734521
1539.663203460317,5,10,14.460036868852775,289306.709058439
2084.680412018039,7,10,2.748630439368941,435750.88177750417
1293.1427515475098,3,21,8.97400192788778,179414.86267880248
1944.38696932565,5,84,7.630010682853908,279627.55228538543
1548.046179267605,4,90,26.736887659527223,107970.40662706184
1632.2350287051167,4,81,19.775704918530995,146851.95123035245
2618.0465876052185,6,61,17.25091171058018,373315.1572583264
2545.6550602971347,5,47,15.692828008682447,358151.460643231
2304.5690604535885,6,93,19.8532777987025,260217.4554125129
1453.8436176637106,7,62,22.891390856536617,165183.09919431809
1841.7957751525992,2,50,17.07715646911379,152827.2581958892
2606.548849989592,4,44,28.210277039425705,316291.34298224514
2070.858456819952,3,32,29.328190948861156,187519.46881609387
3159.664769990847,4,84,29.864927181655865,252073.57755524197
2196.658919697186,2,59,20.412342192570694,216367.78857731452
2096.024558245016,3,1,28.045993535920477,240690.2581472961
1845.4417678987493,5,12,12.729911163930684,263835.355708551
2066.770452391141,5,65,25.92817934617417,198726.74696113507
1923.765081809728,4,56,27.366054663450747,158208.70826298688
2354.054338344295,3,42,27.220073697635996,220162.4284476188
2478.351158397292,7,44,25.094542204343067,366535.47997194994
1607.0052697460253,3,30,12.791375687596265,204116.36106258573
1334.3835232211109,6,9,5.608316977441296,274571.24589963706
1081.8973134483515,2,22,10.68473433398893,149308.72419172
2253.995663456272,5,85,23.251368509644696,246749.4618738914
1448.3166969130632,4,28,7.753679828569282,195659.5402345821
923.5547035237583,3,96,14.8698898799532,15851.283345439711
2194.289302265482,5,30,17.39658602155549,318599.70697472384
3246.4997587163957,4,77,18.511898310698385,378737.66957372666
1996.9645442300532,5,73,28.13604090298516,226455.57288800483
2419.245387225821,4,17,20.183297592015208,327227.89539684885
2040.9146792737824,5,10,23.802665666241765,262056.346768308
1950.5551734044288,7,46,17.874472088857367,274752.04269965645
2459.5382414938845,6,2,25.17382924699693,379612.141749812
1854.8627279056743,2,1,8.646244779023121,261040.94655085643
2133.6961570359517,5,53,7.086452478394888,339220.6447292524
2160.8489030980068,2,71,27.86328141398112,130780.54125730672
1665.9547731784755,5,30,21.11094541436397,215742.4447354415
2496.021174768261,3,7,20.47424173468841,312314.2495841279
1912.520121652296,6,42,14.551561920225048,285812.320377218
1622.1274202535776,7,47,11.924220519511804,260772.39443276843
2268.254921785202,6,1,17.115044639880526,394175.5406245431
1550.766009104481,2,21,4.496424133228346,219312.701197044
2014.090578684564,3,4,14.186664271410123,284311.12154724
1995.4405016778985,4,6,14.205663429498946,300384.91248821514
2542.947782915789,6,19,16.611758875383693,431628.77549312246
2237.349116439977,7,91,19.405882816648862,305379.12513058016
1987.486520627428,3,76,28.762232613575502,154125.4301917959
2408.8831496001435,3,1,19.91290468566095,289210.2165511907
2695.103774508657,2,31,26.62802940664893,266997.5713910031
2278.905153175931,7,89,17.132811982605748,330944.0873799392
2005.1763099216903,3,2,19.1809085961972,239453.28719883453
1344.0818838249202,3,40,3.0252716401775186,208166.195335285
1467.4431684623137,4,41,4.864647963648052,213488.00536589103
1847.3876478226664,2,76,17.810442620728647,132757.78896156856
1695.2438989203583,2,84,12.475673228782847,181523.9317514236
1906.514348507277,7,44,24.165505076099556,275535.0397271216
2028.3249624485536,3,86,16.752158371351104,214150.7570664193
2264.8463771783654,4,70,26.5864401295888,232469.5855320864
1964.7506109704543,5,16,29.19761867540645,229938.73102394587
2243.250821913101,6,91,5.281420368523065,325248.58728627185
2032.23720740506,2,46,12.45000479801317,228543.75193234332
1012.2667168230644,4,93,20.28444973190289,33581.22977621025
1530.3323030906229,7,68,9.859173906610142,287779.69731710106
1927.9562221391925,4,23,8.74393779392336,275746.61573067144
1395.1526285794462,3,70,24.59841825823626,65207.57402335975
2299.964364998102,6,33,29.430975602703544,266580.50941009
2765.375416171849,2,49,23.44029660617696,309737.29334530217
2609.380925848658,5,41,16.18662206131929,406549.7937574842
1893.278564534896,3,32,13.832825726414129,249003.38324469168
2745.363068424976,2,26,16.649783895380583,350375.8574837152
2074.333728601056,7,77,14.42235136344434,303864.72093377536
1831.4570144409804,2,58,15.583753646784372,187549.36371784768
1693.29866822953,4,18,6.900138465347603,296957.21115484403
1848.765156755936,6,75,27.2085165299705,194785.0011212743
1805.9115907293856,5,2,22.881515044174776,264455.84995409986
2085.208111187744,6,70,20.74834525810338,274547.7776575222
2080.286990524932,4,98,28.54782415825972,115738.36576233986
2001.5230100767071,5,24,9.247435625472304,330031.45198705903
2218.469084873175,5,14,3.3536229159148125,408106.4289930925
2595.323137393171,3,82,24.958021150304617,250831.32846783835
2474.7770677206618,5,59,29.95409194582839,259028.37519327825
1257.5510157750482,2,82,17.77454070258578,60974.97884927137
723.0394325490226,6,22,2.705472249467774,178530.42554139916
2467.159955619637,7,10,23.633573164493296,346409.23280652444
1316.5606507922894,7,58,3.1387224165294048,283453.22756230953
1887.617299053658,6,84,16.660405601519155,213153.1347840629
1414.9434869703202,3,33,9.048441752105283,190790.23702274635
1099.0097812099905,5,6,27.535776637179467,106189.99133756108
2270.731364102394,4,43,14.088605184525065,338906.8642902553
2379.577580151324,2,90,27.05543710587805,170066.557203134
1711.7447996366402,3,63,9.67335147238246,199185.83332594245
704.4788539275451,5,22,12.233514930819188,137461.57080955547
1726.8777758737588,7,57,28.466456459165336,242828.86743740088
2195.902002701273,4,19,6.838119077017425,364308.4955612657
1260.5442156129357,5,26,17.77653339788321,166650.57611988758
2091.6799598895777,3,59,12.26679952824323,267349.8759693143
1992.3450754135024,4,7,23.45083966699309,223143.98160542853
2289.6457498005443,4,66,4.749594763969364,334627.4738515228
2059.7901842070764,4,1,13.679234101135386,359451.5102245127
1513.4655295592222,4,21,21.26904617851263,182829.5464750356
2598.285750832246,5,69,12.803470815178636,358881.06167209666
1920.735213486515,4,35,2.697420438985924,320035.91063519777
1986.347730245034,5,23,21.44825557872497,259801.3560346063
1533.366020463402,4,11,15.592751502864507,227330.9590024852
1778.358874404245,4,80,1.3279519137229157,275619.53182522824
1557.5986429865495,3,21,18.76702096162282,172168.29059005284
1913.5269700382885,5,82,27.676549653334806,116831.26247305286
2855.854240071172,7,72,4.2197524981389805,484591.7236255559
1314.0494285343218,5,75,18.1294658152659,174122.60673422087
1193.2193010616293,6,95,22.13139757111628,85800.67914254041
2735.585163746804,7,94,3.052436434068858,411652.3247365442
1895.338161424067,3,80,1.6558482867614028,269569.74247445265
1665.4636306700418,5,22,14.46168013270347,290387.78922066896
2519.952343698038,3,73,23.94441392979655,255858.2533000277
1697.192230131568,7,62,5.660862892880521,338768.5211386628
2913.004856773468,3,29,25.262480894232763,357511.69495737064
2338.9629356696346,3,18,20.04074040728429,306777.75802757754
1756.0442959271486,2,25,10.633025345866084,214881.50400489965
3078.654106632752,5,89,15.958948156281036,398711.513028572
1697.1425384983309,3,10,29.001674412075413,158973.58958001703
2371.0476860046533,2,19,7.276672148337825,338999.0777476759
2149.646290203246,2,55,15.486526534577166,224937.0082985797
2650.8706446993992,4,44,19.110110127121,342592.31541847595
2780.7555983634265,4,67,5.002423558794321,379174.3222778079
2016.0020745328836,7,46,2.26214057007598,401323.9763151841
1623.2910648269085,5,75,1.3903386350126672,243987.06069336896
2229.9860714695583,4,88,10.41609284140047,269412.02201333723
1661.142315123947,7,57,3.144471540061096,323060.18742898986
3006.693623763312,5,9,24.309328623692323,401911.93207812496
2068.267665541369,7,21,29.922266287690636,240299.55714664707
1817.3392243439455,2,70,2.777810830299457,221050.8959461444
2092.340152932454,2,23,13.549062002069748,234483.76307784545
1326.4368552351516,5,65,1.7462315664946684,239480.58910620885
1514.1929807446743,7,95,4.885735831960634,224630.19650105544
2600.2069539722124,7,84,10.364754266409548,423910.3830379674
1671.5528605143022,4,60,12.417248178671846,208530.83039908155
1476.5445086590305,4,6,28.253705446430565,155396.6329585863
2268.326376263643,5,71,12.47926745394998,267239.99259890325
2592.8520773314985,6,37,15.392052112664665,397864.803613412
2359.476655332533,4,20,8.121917679942126,371708.3115627043
2498.023842902908,3,7,1.003629023940689,396703.65061722335
1621.6024557152696,4,88,27.08069924526092,101582.23890692198
1289.094666629078,6,27,3.3697279540528395,261557.10000794905
2750.6668259777434,7,91,28.963216390050643,312448.1855885012
1838.660080578932,2,53,4.794479018907548,239344.252236183
1874.583491772476,2,30,18.54147594176277,189051.05979389357
2664.097070924529,7,99,29.98290704784247,295629.15793844435
2278.11500470033,2,88,5.0154732860206,266908.7746279272
2227.943886040804,4,40,13.294349463254903,317175.2049575775
3082.501172450542,2,36,23.63228640017282,337640.25198727736
1678.2408848099285,6,37,1.93351434564908,303770.1659345647
2463.9200640406184,6,50,21.00369978306129,320392.1401220235
2028.5065624485424,4,75,3.330826798833185,321474.98575015104
2134.2961394316285,7,36,7.859084125923565,403968.33080926136
2764.234213206266,3,30,5.642208712307452,440691.6710713848
2253.917878144812,4,61,27.31275651776115,246178.1782963204
2269.1480395248163,2,17,6.233244786668744,322879.6208519147
2536.253668654901,4,89,2.1725887699395585,366491.3451567066
1817.5236352285572,6,5,18.0411446749851,298939.60196631734
1580.3951663304967,4,8,11.03924683688136,267053.8112769961
1477.595402989483,4,10,12.765480398599626,222028.543550805
1016.8217053119992,3,94,4.452819601013863,98118.64093355065
3028.103564970161,6,1,22.69880025156264,461166.9630401047
1448.3958171391585,5,28,18.44505583966202,207679.3413708776
1889.373188207114,5,50,11.56229429770012,288708.85116399854
1861.59335005554,6,68,5.975673369130943,303234.0563094802
2153.7033489045502,5,22,18.21010043594625,312484.8158372674
2407.8686062696484,2,99,23.579321105713944,188801.6458268516
2430.236744179873,5,6,10.059521232148652,441168.9338786985
1708.4612807155308,2,55,1.7499511226193158,197919.4806678944
1916.4391431067943,6,76,7.215975557836536,275992.40045248024
2141.28997524415,5,61,20.789536747892047,269719.4044760811
1875.6544369082264,5,73,29.68379494625076,165324.87878176203
2803.672788009996,7,99,1.387910942854519,459866.3544902443
2245.487475819126,2,79,9.878453301830922,261780.7648379814
2367.438893024909,2,14,2.798605243016327,371402.66560112993
2331.4406343337064,4,52,10.174129345127932,315659.79885543184
2586.7369287426627,3,42,12.771515950695216,354729.1423600885
2090.5107793518537,5,82,27.7050006664414,193469.35683055263
1351.5840260220766,7,84,3.3362631827443834,233104.74441179849
2199.8439758763207,3,34,23.53688753890733,252099.37117846968
1674.3215531040855,7,78,12.470497485825938,263816.4227021232
1735.6916591251215,3,13,24.526622640340904,189015.96549907955
2293.182009377547,5,92,15.888663374443018,306876.3676143081
2619.141535716818,7,68,2.1391791264588926,480711.86942063394
2010.6357883680307,2,48,28.439970656730324,171432.658852629
2154.416506299482,4,17,3.399287839601133,420493.3482030916
2851.107472317619,7,50,18.332821573478927,423072.744940294
2120.376589744284,6,0,26.45236512507196,296498.65624996094
3300.841557090197,5,26,3.3133241347556224,569766.8748758186
2282.754822815772,5,63,17.062908264064372,289045.99614215834
1119.6186204220912,6,59,24.904406390209115,104659.31542522456
2376.670810552266,3,90,29.60341655072808,158765.13951419343
2190.579192441389,4,88,22.005494623606616,222692.59490243776
2644.876377041373,3,40,9.071696888435516,341952.82720327616
2336.590675634979,6,20,21.287539565516877,342122.13909447513
1930.772008008113,6,13,21.467236309921542,288972.5049012941
1387.850881855317,4,19,21.299014351033904,153961.7836747314
1895.4883713569875,6,91,25.773552675700067,149311.19715181773
1574.73977289535,6,84,3.534021813065237,219248.23499348728
1709.7382750976385,7,86,4.144175517047568,274816.41554597195
2294.2892022103047,4,10,19.577896602541184,327034.9038940811
2834.952252175703,5,65,28.662551786847448,322708.5761209571
2197.3357649114905,3,83,14.509320528658131,233725.05491681013
1402.0584689824077,5,23,28.85631834714458,125335.40889128872
2222.3013341100705,5,88,28.204472525968463,211145.4819118904
2598.3157433228257,7,36,27.184382408795265,321844.8638936691
1695.1085478403088,3,85,27.385678271058477,44406.90117331435
1932.9914166635413,5,23,27.0512450065116,226831.05644267309
2007.3440973645984,4,14,24.776792122636284,232296.62638956777
1607.55084345888,3,11,21.15438979955458,204624.10347400836
2324.1402169219296,2,94,1.707837179185639,289241.5221978179
1939.5259256961087,7,63,4.835354172525522,376766.82419178577
2209.766221953514,5,30,4.892729581412548,366036.9840120552
1556.25391109895,6,52,1.6826682441081062,302760.1912747452
1781.270849838295,3,93,4.384351284285463,207223.32846600437
2361.1906789138857,2,83,27.672646573446084,200449.7634524752
1813.5834239541168,6,71,20.250324320412798,215704.8830485719
2863.4819256167025,2,43,10.05011753056725,393359.8367925844
1800.1819071926989,5,29,24.00744035486372,199437.70501410303
2112.342362875943,6,34,15.162715121690676,318733.5259602971
2466.295415936545,5,20,5.121684070560421,422655.0237991304
1290.817133533484,6,62,26.650560355568288,143638.1190514372
1119.595594009612,3,91,10.821196440857705,38889.61807699253
1237.1718427149526,4,16,21.26691768536693,136588.29905149262
2631.292051713591,4,11,9.427230654488614,409228.0519560495
1724.0709270537766,2,17,15.5020662695402,162560.83726247787
3279.099642834126,7,91,24.67132863438205,408227.5880382724
1717.8762006713057,6,59,5.546543046306663,260135.3722453366
2092.2756515985184,5,66,29.340290461939077,154526.62586933456
2771.054976283938,7,14,3.03626176296106,521230.6810578788
3003.0464440795613,3,15,16.486258382474617,407102.772283484
3030.751788318199,3,21,27.564740061206493,350889.9962825108
2604.1831152965715,3,94,28.425122661593235,219559.01890448653
2512.031262905731,4,62,7.731159923513504,338560.9533540182
2296.2634746005915,5,30,5.17556445522945,424378.8191828599
2389.180538083319,3,0,22.00768700921884,307672.7655037736
1724.4071418357332,3,74,2.217233480010876,259303.51313653527
1590.9005582888465,2,5,15.071930101879111,164677.44840415713
1998.312771294524,6,86,24.09430157700228,196584.81480732973
1914.907688737536,6,8,17.247387010988184,326725.51435657404
1773.3859753363624,6,51,6.452384707446146,298214.68724966503
2348.193723728358,7,79,15.124284684628932,316144.04738864966
2477.652604285255,2,61,27.71696677701789,175290.45878481716
2044.203443145924,4,57,18.899176363284028,249798.70810027572
2738.765040527631,7,18,21.923228199501576,436230.66018061375
1429.1554429332475,2,12,10.751652510212931,193481.46771730704
1903.1702703601409,3,31,6.4660294798609135,272227.26933899825
1641.5888396985974,5,99,8.413624667088506,182908.402066751
1066.73169146347,7,8,16.462150219048553,208639.3718263437
1958.6596570786503,7,48,9.126384454710408,313860.65421533753
1939.126245808358,3,36,16.716978835356933,216252.36108317724
2756.7248716210656,3,30,21.52596589390913,361103.91290160513
2315.4058422773887,5,30,22.297480408938743,268806.7590342862
1487.9065878353977,6,58,5.775863250171709,269857.2284624584
2927.046283167094,7,54,22.762494616182032,441128.3884231372
2610.5168477626767,2,18,20.50795604817841,327362.9413111625
2291.048851734308,4,62,1.3481488676924935,362880.8409902134
1886.757950575084,3,1,2.7072930776027744,319205.77027482627
1520.2803816382602,3,44,19.74123555395103,132418.11838730366
1813.896611964473,4,95,12.12741308734758,151484.80903666673
2544.374309852093,2,42,5.237015987694311,354211.20014468866
2942.2931529673046,3,97,2.2875002159193643,384861.662890917
2771.6217641360945,4,0,5.622551879500495,453669.8170492736
1755.575289106863,3,84,28.76790496532688,95095.14796181476
1440.1912833554943,6,60,22.09940360555812,166779.06407962664
2070.443123455602,6,2,16.30345720709452,334338.0365355266
1115.780317218574,3,90,28.30467450158316,28105.290744406047
2161.58385709239,3,43,18.954202692766515,261078.6206822745
1926.1987068506655,6,6,22.04371046013935,310636.8248943687
1766.9817490658788,3,32,9.19690273667029,244996.6930037422
1202.6484663666024,2,8,18.08047346408668,132219.6172797798
2256.800053284858,2,29,5.160840084637368,305801.7155575706
1733.6495801690444,5,17,12.730011210735489,292722.55177668534
1415.041582144856,2,55,1.9639694246116932,183348.33805239515
563.8688933591754,7,89,7.282214539897734,78729.59060410113
1986.242547474682,7,83,3.171190253257566,338625.0974305299
2886.125798334872,7,30,12.24558576570971,475849.86031668447
2830.629607273935,3,71,25.44801977451621,332815.7287629275
1771.451871706864,3,62,11.96008908400654,212625.2203055951
1698.8939698191098,4,86,25.117549153844656,154840.69905260758
2234.387128037512,7,49,20.038451064787733,348591.5560088626
1500.8072804058545,7,88,15.776353952294006,198994.9342953581
2150.895949909733,2,0,7.869859104578586,314410.7129049662
2383.040139192345,6,81,27.742526692480418,222938.8557924432
2613.4666119421536,6,18,2.5718234564189646,463742.00349593343
1949.922961760024,5,63,20.978477513265645,237851.1258527596
1898.163124911517,4,52,19.015956891471696,211602.076576955
1561.0087066217195,6,5,13.790204145439278,287716.6917808304
1586.5598229800698,5,16,7.969307703485555,241531.931902636
1886.7605540492368,2,45,13.49018216851274,219633.46924676927
2183.682753408089,4,71,26.3104090410492,226929.9989499531
2456.792313116625,4,72,25.266217197393672,214672.59518440027
1598.4105246598276,7,54,28.30005624933385,191692.5755794409
2746.344284479761,3,90,9.926002992132192,359192.3207834724
1864.438199478716,7,99,12.226020592697314,293137.3599451101
1989.316352825782,2,5,1.5430584271360366,315612.17937102786
1626.3941604260883,7,69,28.34554984688024,188829.98172174272
787.8798698635292,4,67,10.552312662700796,107016.21356613368
2442.022698180525,7,85,12.720750824456804,365727.2784204023
2368.4219485462168,5,39,27.326333731974444,305333.17540199653
1859.3362214408933,7,90,16.271354474837583,246826.42777518003
2033.495358612436,6,65,17.419061710908863,280815.27811273694
2257.969608852049,2,8,6.110752306376588,327709.4952666805
1218.7270715567288,2,10,15.46114060374098,132211.35456132924
1735.4736613268526,4,19,27.62804942635445,191855.1254647829
2397.132339810913,7,42,17.202824555129855,357623.3416950724
1372.8552884153753,4,57,8.398374574552983,182464.69292672625
2146.7789660833146,4,77,1.9042450599081224,330713.0932318927
1321.709097688297,5,25,10.75275143016797,260543.7581659268
2233.214991216764,3,37,17.60513650786928,228967.7963101966
1982.1792588512585,4,93,2.2357853627540734,312679.49536039075
1192.4340920472453,3,35,18.68398474144353,105247.75481141376
2582.3696772285857,3,98,16.179000986425272,287758.4440327092
1632.7042116009754,2,54,23.71962860583056,135529.34271082832
1594.8737814928097,6,5,1.837756995886893,376332.2177232979
2100.284598615472,6,2,23.644572999743385,300260.587499008
2574.3186747143577,7,64,16.105434326985097,377115.2034098721
1492.0890905108015,5,63,11.745350650611632,201014.688344504
2030.8399249239856,5,57,28.9961063144059,195496.7803166215
2214.4082501652865,6,57,5.643466869845538,393319.1226723481
2346.552803631572,7,17,16.698428453642087,389954.22425629606
2088.2207776386126,6,22,10.308462734181877,327319.8496787152
1816.4860804583388,7,95,16.29710498506474,223327.11069715183
1586.20488967564,7,28,17.01598812483195,233282.7922932487
2043.0719415231877,7,22,3.593999204320528,401924.01947300864
1463.9304940071966,7,35,20.172919260632145,237175.9712892775
539.3247582526963,2,69,19.399963381651343,-58190.63661642605
2218.279902078834,2,80,23.31455096439945,168108.57119713625
2451.967420543097,6,81,3.629096316115959,383154.32565412094
818.5337822290808,7,94,9.620497860206946,123492.4279100323
1495.1346476450312,4,5,19.853207392114932,210325.81575889053
2309.5771305025987,7,33,4.965193951552646,444755.70837633393
3028.7477348558496,4,43,20.650348112864823,433170.7593227837
2010.396853837704,2,43,2.711774613792267,287470.5736266957
1635.998529385433,7,26,10.713015035829203,320550.56530826323
1908.55177944758,3,99,25.554622547643053,87758.51922535626
2687.4382095740925,6,51,23.454447421053644,347259.83461953496
1677.0179104377323,7,41,19.69806074158555,246654.0449884906
1600.4039966748733,5,24,26.24329408212793,164497.83131084926
1758.6282389089838,4,73,21.568816780993814,152230.29730402777
